,Name,Authors,ISBN,ID,genres,pagesNumber,averageRating,userRating
4098,"Face the Fire (Three Sisters Island, #3)",Nora Roberts,0749932988,5403,Romance Fantasy Paranormal Fantasy Fiction Romance Paranormal Romance Romance Contemporary Romance Contemporary Fantasy Magic Paranormal Witches Womens Fiction Chick Lit,358.0,4.15,4
4095,"Face the Fire (Three Sisters Island, #3)",Nora Roberts,0749932988,4589,Romance Fantasy Paranormal Fantasy Fiction Romance Paranormal Romance Romance Contemporary Romance Contemporary Fantasy Magic Paranormal Witches Womens Fiction Chick Lit,358.0,4.15,4
2304,"Blue Dahlia (In the Garden, #1)",Nora Roberts,0749935332,5403,Romance Fiction Fantasy Paranormal Romance Contemporary Romance Contemporary Womens Fiction Chick Lit Romance Paranormal Romance Mystery Fantasy Paranormal Ghosts,372.0,4.12,3
9919,"Tears of the Moon (Gallaghers of Ardmore, #2)",Nora Roberts,074993736X,4589,Romance Romance Contemporary Romance Fiction Fantasy Contemporary Fantasy Paranormal Cultural Ireland Romance Paranormal Romance Womens Fiction Chick Lit Adult,346.0,4.19,2
9908,"Tears of the Moon (Gallaghers of Ardmore, #2)",Nora Roberts,074993736X,2829,Romance Romance Contemporary Romance Fiction Fantasy Contemporary Fantasy Paranormal Cultural Ireland Romance Paranormal Romance Womens Fiction Chick Lit Adult,346.0,4.19,5
9928,"Tears of the Moon (Gallaghers of Ardmore, #2)",Nora Roberts,074993736X,5403,Romance Romance Contemporary Romance Fiction Fantasy Contemporary Fantasy Paranormal Cultural Ireland Romance Paranormal Romance Womens Fiction Chick Lit Adult,346.0,4.19,4
6509,Montana Sky,Nora Roberts,0749937653,2029,Romance Romance Contemporary Romance Fiction Romance Romantic Suspense Contemporary Mystery Suspense Womens Fiction Chick Lit Adult Westerns,467.0,4.08,4
6516,Montana Sky,Nora Roberts,0749937653,5403,Romance Romance Contemporary Romance Fiction Romance Romantic Suspense Contemporary Mystery Suspense Womens Fiction Chick Lit Adult Westerns,467.0,4.08,4
1855,Angels Fall,Nora Roberts,0749937823,2029,Romance Romance Romantic Suspense Mystery Fiction Contemporary Suspense Romance Contemporary Romance Womens Fiction Chick Lit Thriller Mystery Crime,480.0,4.0,4
1854,Angels Fall,Nora Roberts,0749937823,5403,Romance Romance Romantic Suspense Mystery Fiction Contemporary Suspense Romance Contemporary Romance Womens Fiction Chick Lit Thriller Mystery Crime,480.0,4.0,4
2255,"Blood Brothers (Sign of Seven, #1)",Nora Roberts,0749938439,4589,Romance Fantasy Paranormal Romance Paranormal Romance Fantasy Fiction Mystery Romance Contemporary Romance Contemporary Fantasy Supernatural Horror,320.0,4.16,2
4922,"Heaven and Earth (Three Sisters Island, #2)",Nora Roberts,0750519010,5403,Romance Fantasy Paranormal Fantasy Fiction Romance Contemporary Romance Romance Paranormal Romance Contemporary Fantasy Magic Paranormal Witches Womens Fiction Chick Lit,482.0,4.14,4
4921,"Heaven and Earth (Three Sisters Island, #2)",Nora Roberts,0750519010,2829,Romance Fantasy Paranormal Fantasy Fiction Romance Contemporary Romance Romance Paranormal Romance Contemporary Fantasy Magic Paranormal Witches Womens Fiction Chick Lit,482.0,4.14,5
4920,"Heaven and Earth (Three Sisters Island, #2)",Nora Roberts,0750519010,4589,Romance Fantasy Paranormal Fantasy Fiction Romance Contemporary Romance Romance Paranormal Romance Contemporary Fantasy Magic Paranormal Witches Womens Fiction Chick Lit,482.0,4.14,3
17411,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,558,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,5
17395,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,5452,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,5
17424,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,73,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,5
17405,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,1507,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,5
17413,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,3474,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,3
17400,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,5200,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,5
17399,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,1045,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,4
17409,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,5519,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,4
17418,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,3605,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,4
17397,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,1181,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,5
17421,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,1829,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,5
17422,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,278,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,4
17415,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,3216,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,3
17425,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,284,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,4
17401,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,5192,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,4
17423,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,4667,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,3
17402,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,5152,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,4
17419,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,915,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,5
17414,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,2828,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,4
17408,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,127,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,4
17410,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,5985,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,5
17412,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,3831,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,4
17396,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,357,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,5
17416,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,4312,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,5
17420,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,1327,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,3
17406,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,4804,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,3
17403,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,5122,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,3
17404,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,674,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,3
17398,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,4147,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,4
17407,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,441,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,4
17427,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,3016,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,4
17417,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,933,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,5
17426,"The Waste Lands (The Dark Tower, #3)",Stephen King,075150050X,1257,Fantasy Fiction Horror Science Fiction Westerns Adventure Audiobook Science Fiction Fantasy Apocalyptic Post Apocalyptic Thriller,512.0,4.24,3
12621,The Devil on Lammas Night,Susan Howatch,0751533920,292,Gothic Romance Fiction Horror Thriller Mystery Literature,192.0,3.28,3
16803,The Shrouded Walls,Susan Howatch,0751533939,292,Gothic Romance Mystery Historical Historical Fiction Fiction Gothic Gothic Romance Historical Historical Regency Romance Romantic Suspense Suspense,224.0,3.4,3
9865,Tales of Murder and Mystery: The Shrouded Walls/April's Grave/The Devil on Lammas Night,Susan Howatch,0751537969,292,Fiction,566.0,3.73,3
11438,"The Black Echo / The Black Ice (Harry Bosch, #1-2)",Michael Connelly,0752859633,897,Mystery Crime Fiction Mystery Thriller,848.0,4.32,4
11510,"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,0752864327,3286,Fiction Thriller Mystery Suspense Spy Thriller Espionage Adventure Action Thriller Mystery Thriller Mystery Crime Novels,566.0,4.02,4
7987,"Pegasus Descending (Dave Robicheaux, #15)",James Lee Burke,0752874780,5682,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller Mystery Detective Audiobook American Southern Suspense Mystery Murder Mystery,432.0,4.17,4
6281,Midnight Bayou,Nora Roberts,0754017311,5403,Romance Fiction Mystery Fantasy Paranormal Romance Contemporary Romance Romance Romantic Suspense Contemporary Romance Paranormal Romance Suspense Paranormal Ghosts,496.0,3.98,3
11439,The Black Ice,Michael Connelly,0754017923,5682,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller Mystery Detective Audiobook Suspense Emergency Services Police Mystery Murder Mystery,416.0,4.08,4
3726,Disgrace,J.M. Coetzee,0754023095,284,Fiction Cultural Africa Southern Africa South Africa Literature Novels Contemporary Classics Literary Fiction Nobel Prize Literature 20th Century,304.0,3.85,4
3725,Disgrace,J.M. Coetzee,0754023095,3961,Fiction Cultural Africa Southern Africa South Africa Literature Novels Contemporary Classics Literary Fiction Nobel Prize Literature 20th Century,304.0,3.85,4
6045,"Lightning Strikes (Hudson, #2)",V.C. Andrews,0754024326,2880,Fiction Young Adult Horror Romance Mystery Gothic Thriller Adult Adult Fiction Womens Fiction Chick Lit,424.0,3.81,2
14770,The Jester,James Patterson,0755300203,4686,Mystery Fiction Historical Historical Fiction Thriller Mystery Thriller Thriller Mystery Crime Fantasy Historical Mystery Murder Mystery Adult,548.0,3.8,3
14769,The Jester,James Patterson,0755300203,415,Mystery Fiction Historical Historical Fiction Thriller Mystery Thriller Thriller Mystery Crime Fantasy Historical Mystery Murder Mystery Adult,548.0,3.8,4
14768,The Jester,James Patterson,0755300203,284,Mystery Fiction Historical Historical Fiction Thriller Mystery Thriller Thriller Mystery Crime Fantasy Historical Mystery Murder Mystery Adult,548.0,3.8,3
14767,The Jester,James Patterson,0755300203,4561,Mystery Fiction Historical Historical Fiction Thriller Mystery Thriller Thriller Mystery Crime Fantasy Historical Mystery Murder Mystery Adult,548.0,3.8,4
38,"3rd Degree (Women's Murder Club, #3)",James Patterson,0755300254,3625,Mystery Fiction Mystery Crime Thriller Suspense Thriller Mystery Thriller Mystery Murder Mystery Audiobook Mystery Detective Adult,376.0,4.02,3
36,"3rd Degree (Women's Murder Club, #3)",James Patterson,0755300254,5640,Mystery Fiction Mystery Crime Thriller Suspense Thriller Mystery Thriller Mystery Murder Mystery Audiobook Mystery Detective Adult,376.0,4.02,5
35,"3rd Degree (Women's Murder Club, #3)",James Patterson,0755300254,2029,Mystery Fiction Mystery Crime Thriller Suspense Thriller Mystery Thriller Mystery Murder Mystery Audiobook Mystery Detective Adult,376.0,4.02,4
37,"3rd Degree (Women's Murder Club, #3)",James Patterson,0755300254,3064,Mystery Fiction Mystery Crime Thriller Suspense Thriller Mystery Thriller Mystery Murder Mystery Audiobook Mystery Detective Adult,376.0,4.02,4
17239,The Vanishing Act of Esme Lennox,Maggie O'Farrell,0755308433,1325,Fiction Historical Historical Fiction Mystery Contemporary Book Club Cultural Scotland Historical Adult Fiction Family Mental Health Mental Illness,245.0,3.85,5
11287,"The Angel Experiment (Maximum Ride, #1)",James Patterson,0755321944,2029,Young Adult Fantasy Science Fiction Fiction Adventure Fantasy Paranormal Young Adult Teen Action Mystery Fantasy Urban Fantasy,454.0,4.08,4
21,"1st to Die (Women's Murder Club, #1)",James Patterson,0755323378,5640,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Mystery Murder Mystery Mystery Detective Audiobook Adult,480.0,4.08,5
24,"1st to Die (Women's Murder Club, #1)",James Patterson,0755323378,2029,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Mystery Murder Mystery Mystery Detective Audiobook Adult,480.0,4.08,4
23,"1st to Die (Women's Murder Club, #1)",James Patterson,0755323378,3064,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Mystery Murder Mystery Mystery Detective Audiobook Adult,480.0,4.08,4
22,"1st to Die (Women's Murder Club, #1)",James Patterson,0755323378,415,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Mystery Murder Mystery Mystery Detective Audiobook Adult,480.0,4.08,3
5672,Judge & Jury,James Patterson,075533048X,4561,Mystery Fiction Thriller Suspense Mystery Crime Thriller Mystery Thriller Audiobook Thriller Legal Thriller Spy Thriller Espionage Adventure,448.0,4.0,4
5671,Judge & Jury,James Patterson,075533048X,3064,Mystery Fiction Thriller Suspense Mystery Crime Thriller Mystery Thriller Audiobook Thriller Legal Thriller Spy Thriller Espionage Adventure,448.0,4.0,4
5674,Judge & Jury,James Patterson,075533048X,529,Mystery Fiction Thriller Suspense Mystery Crime Thriller Mystery Thriller Audiobook Thriller Legal Thriller Spy Thriller Espionage Adventure,448.0,4.0,3
5675,Judge & Jury,James Patterson,075533048X,284,Mystery Fiction Thriller Suspense Mystery Crime Thriller Mystery Thriller Audiobook Thriller Legal Thriller Spy Thriller Espionage Adventure,448.0,4.0,3
5673,Judge & Jury,James Patterson,075533048X,2029,Mystery Fiction Thriller Suspense Mystery Crime Thriller Mystery Thriller Audiobook Thriller Legal Thriller Spy Thriller Espionage Adventure,448.0,4.0,4
4992,"His Last Bow (Sherlock Holmes, #8)",Arthur Conan Doyle,0755334434,2445,Mystery Classics Fiction Mystery Crime Short Stories Mystery Detective Audiobook Thriller Mystery Thriller Historical Historical Fiction European Literature British Literature,256.0,4.28,5
4997,"His Last Bow (Sherlock Holmes, #8)",Arthur Conan Doyle,0755334434,5993,Mystery Classics Fiction Mystery Crime Short Stories Mystery Detective Audiobook Thriller Mystery Thriller Historical Historical Fiction European Literature British Literature,256.0,4.28,3
4993,"His Last Bow (Sherlock Holmes, #8)",Arthur Conan Doyle,0755334434,1910,Mystery Classics Fiction Mystery Crime Short Stories Mystery Detective Audiobook Thriller Mystery Thriller Historical Historical Fiction European Literature British Literature,256.0,4.28,4
4994,"His Last Bow (Sherlock Holmes, #8)",Arthur Conan Doyle,0755334434,1416,Mystery Classics Fiction Mystery Crime Short Stories Mystery Detective Audiobook Thriller Mystery Thriller Historical Historical Fiction European Literature British Literature,256.0,4.28,5
4995,"His Last Bow (Sherlock Holmes, #8)",Arthur Conan Doyle,0755334434,4332,Mystery Classics Fiction Mystery Crime Short Stories Mystery Detective Audiobook Thriller Mystery Thriller Historical Historical Fiction European Literature British Literature,256.0,4.28,4
4996,"His Last Bow (Sherlock Holmes, #8)",Arthur Conan Doyle,0755334434,650,Mystery Classics Fiction Mystery Crime Short Stories Mystery Detective Audiobook Thriller Mystery Thriller Historical Historical Fiction European Literature British Literature,256.0,4.28,4
1577,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,0755334477,933,Classics Mystery Fiction Mystery Crime Mystery Detective Thriller Mystery Thriller Audiobook Historical Historical Fiction Literature 19th Century European Literature British Literature,164.0,4.16,5
1578,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,0755334477,650,Classics Mystery Fiction Mystery Crime Mystery Detective Thriller Mystery Thriller Audiobook Historical Historical Fiction Literature 19th Century European Literature British Literature,164.0,4.16,3
1581,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,0755334477,327,Classics Mystery Fiction Mystery Crime Mystery Detective Thriller Mystery Thriller Audiobook Historical Historical Fiction Literature 19th Century European Literature British Literature,164.0,4.16,5
1580,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,0755334477,1910,Classics Mystery Fiction Mystery Crime Mystery Detective Thriller Mystery Thriller Audiobook Historical Historical Fiction Literature 19th Century European Literature British Literature,164.0,4.16,4
1575,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,0755334477,1416,Classics Mystery Fiction Mystery Crime Mystery Detective Thriller Mystery Thriller Audiobook Historical Historical Fiction Literature 19th Century European Literature British Literature,164.0,4.16,4
1579,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,0755334477,5993,Classics Mystery Fiction Mystery Crime Mystery Detective Thriller Mystery Thriller Audiobook Historical Historical Fiction Literature 19th Century European Literature British Literature,164.0,4.16,3
1576,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,0755334477,1216,Classics Mystery Fiction Mystery Crime Mystery Detective Thriller Mystery Thriller Audiobook Historical Historical Fiction Literature 19th Century European Literature British Literature,164.0,4.16,3
1574,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,0755334477,485,Classics Mystery Fiction Mystery Crime Mystery Detective Thriller Mystery Thriller Audiobook Historical Historical Fiction Literature 19th Century European Literature British Literature,164.0,4.16,4
16810,"The Sign of Four (Sherlock Holmes, #2)",Arthur Conan Doyle,0755334493,5993,Classics Mystery Detective Audiobook Thriller Mystery Thriller Mystery European Literature British Literature Historical Historical Fiction Novels Literature Adventure,160.0,3.94,2
16807,"The Sign of Four (Sherlock Holmes, #2)",Arthur Conan Doyle,0755334493,1910,Classics Mystery Detective Audiobook Thriller Mystery Thriller Mystery European Literature British Literature Historical Historical Fiction Novels Literature Adventure,160.0,3.94,5
16806,"The Sign of Four (Sherlock Holmes, #2)",Arthur Conan Doyle,0755334493,4666,Classics Mystery Detective Audiobook Thriller Mystery Thriller Mystery European Literature British Literature Historical Historical Fiction Novels Literature Adventure,160.0,3.94,3
16809,"The Sign of Four (Sherlock Holmes, #2)",Arthur Conan Doyle,0755334493,933,Classics Mystery Detective Audiobook Thriller Mystery Thriller Mystery European Literature British Literature Historical Historical Fiction Novels Literature Adventure,160.0,3.94,5
16808,"The Sign of Four (Sherlock Holmes, #2)",Arthur Conan Doyle,0755334493,4332,Classics Mystery Detective Audiobook Thriller Mystery Thriller Mystery European Literature British Literature Historical Historical Fiction Novels Literature Adventure,160.0,3.94,4
16811,"The Sign of Four (Sherlock Holmes, #2)",Arthur Conan Doyle,0755334493,1216,Classics Mystery Detective Audiobook Thriller Mystery Thriller Mystery European Literature British Literature Historical Historical Fiction Novels Literature Adventure,160.0,3.94,2
17222,"The Valley of Fear (Sherlock Holmes, #7)",Arthur Conan Doyle,0755334515,1416,Mystery Classics Fiction Mystery Crime Mystery Detective Audiobook Thriller Mystery Thriller Historical Historical Fiction European Literature British Literature Novels,213.0,3.98,3
17221,"The Valley of Fear (Sherlock Holmes, #7)",Arthur Conan Doyle,0755334515,327,Mystery Classics Fiction Mystery Crime Mystery Detective Audiobook Thriller Mystery Thriller Historical Historical Fiction European Literature British Literature Novels,213.0,3.98,4
11797,"The Cat Who Had 60 Whiskers (Cat Who..., #29)",Lilian Jackson Braun,0755338553,3625,Mystery Fiction Animals Cats Mystery Cozy Mystery Animals Mystery Crime Audiobook Adult Fiction Thriller Mystery Thriller Mystery Murder Mystery,192.0,3.43,2
3225,"Defender (Foreigner, #5)",C.J. Cherryh,0756400201,1391,Science Fiction Fiction Space Space Opera Science Fiction Aliens Science Fiction Fantasy Space Speculative Fiction Adult Adventure Sci Fi Fantasy,464.0,4.19,4
3760,"Downbelow Station (The Company Wars, #1)",C.J. Cherryh,0756400597,1391,Science Fiction Fiction Space Space Opera Hugo Awards Science Fiction Fantasy Space Science Fiction Aliens Speculative Fiction Audiobook Fantasy,526.0,3.91,5
4066,"Explorer (Foreigner, #6)",C.J. Cherryh,0756401313,1391,Science Fiction Fiction Space Space Opera Science Fiction Fantasy Science Fiction Aliens Space Adult Adventure Speculative Fiction Sci Fi Fantasy,528.0,4.29,4
3271,"Destroyer (Foreigner, #7)",C.J. Cherryh,0756403332,1391,Science Fiction Fiction Space Space Opera Science Fiction Fantasy Science Fiction Aliens Adult Science Fiction Planetary Romance Speculative Fiction Sci Fi Fantasy Novels,416.0,4.21,4
8208,"Pretender (Foreigner, #8)",C.J. Cherryh,0756404088,1391,Science Fiction Fiction Space Space Opera Science Fiction Fantasy Science Fiction Aliens Adult Science Fiction Planetary Romance Speculative Fiction Fantasy Adventure,416.0,4.25,4
16183,"The Pillars of Creation (Sword of Truth, #7)",Terry Goodkind,0765303183,3628,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,560.0,3.68,3
16186,"The Pillars of Creation (Sword of Truth, #7)",Terry Goodkind,0765303183,319,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,560.0,3.68,3
16184,"The Pillars of Creation (Sword of Truth, #7)",Terry Goodkind,0765303183,3831,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,560.0,3.68,2
16181,"The Pillars of Creation (Sword of Truth, #7)",Terry Goodkind,0765303183,1737,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,560.0,3.68,5
16182,"The Pillars of Creation (Sword of Truth, #7)",Terry Goodkind,0765303183,3474,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,560.0,3.68,3
16185,"The Pillars of Creation (Sword of Truth, #7)",Terry Goodkind,0765303183,4148,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,560.0,3.68,2
9557,"Stone of Tears (Sword of Truth, #2)",Terry Goodkind,076530595X,4148,,704.0,4.11,4
9562,"Stone of Tears (Sword of Truth, #2)",Terry Goodkind,076530595X,1737,,704.0,4.11,3
9559,"Stone of Tears (Sword of Truth, #2)",Terry Goodkind,076530595X,3628,,704.0,4.11,4
9558,"Stone of Tears (Sword of Truth, #2)",Terry Goodkind,076530595X,3831,,704.0,4.11,4
9561,"Stone of Tears (Sword of Truth, #2)",Terry Goodkind,076530595X,2613,,704.0,4.11,4
9563,"Stone of Tears (Sword of Truth, #2)",Terry Goodkind,076530595X,3474,,704.0,4.11,3
9560,"Stone of Tears (Sword of Truth, #2)",Terry Goodkind,076530595X,319,,704.0,4.11,4
16602,The Road to Dune,Frank Herbert,0765312956,171,Science Fiction Fiction Fantasy Science Fiction Fantasy Space Space Opera Anthologies Short Stories Space Language Writing Anthologies Collections,489.0,3.89,4
2556,"Chainfire (Sword of Truth, #9)",Terry Goodkind,0765313073,3831,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,672.0,3.95,4
2555,"Chainfire (Sword of Truth, #9)",Terry Goodkind,0765313073,3474,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,672.0,3.95,3
2554,"Chainfire (Sword of Truth, #9)",Terry Goodkind,0765313073,1737,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,672.0,3.95,3
2553,"Chainfire (Sword of Truth, #9)",Terry Goodkind,0765313073,319,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,672.0,3.95,4
2557,"Chainfire (Sword of Truth, #9)",Terry Goodkind,0765313073,4148,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,672.0,3.95,4
2754,"Confessor (Sword of Truth, #11)",Terry Goodkind,0765315238,3474,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,603.0,4.08,3
2758,"Confessor (Sword of Truth, #11)",Terry Goodkind,0765315238,1737,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,603.0,4.08,5
2756,"Confessor (Sword of Truth, #11)",Terry Goodkind,0765315238,319,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,603.0,4.08,2
2755,"Confessor (Sword of Truth, #11)",Terry Goodkind,0765315238,3831,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,603.0,4.08,4
